var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,var-20,var-21,var-22,var-23,var-24,var-25,var-26,var-27,var-28,var-29,var-30,var-31,var-32,var-33,var-34,var-35,var-36,var-37,var-38,var-39,var-40,var-41,var-42,var-43,var-44,var-45,var-46,var-47,var-48,var-49,var-50,var-51,var-52,var-53,var-54,var-55,var-56,var-57,var-58,var-59,ETIQ
0.8688,0.4841,0.8226,0.1987,0.1517,0.5039,0.1615,0.1317,0.1735,0.5277,0.4724,0.8112,0.8263,0.1294,0.8331,0.1922,0.1794,0.5027,0.8619,0.4718,0.8387,0.1565,0.1748,0.1355,0.5222,0.1342,0.1398,0.5247,0.536,0.4946,0.8489826116561788,0.5818054884887669,0.8247728643153783,0.3321608457675428,0.3617331413329933,0.4811704562457064,0.3486910902124045,0.6351883041549496,0.04607568995226552,0.5309580136881363,0.5754883816803562,0.5619181405364198,0.6001756065690682,0.2391725472131364,0.09599397305969581,0.7300691594256323,0.6787345131505761,0.2832643814401672,0.5547472084690799,0.6430887924404481,0.722738854328499,0.30759628510854437,0.35289807237195386,0.698632703895869,0.5688345979426181,0.3636540556890426,0.21202200161730292,0.8601856479041289,0.7483248115491851,0.5787861631532093,7
0.83,0.4902,0.8246,0.1712,0.1542,0.4853,0.165,0.1537,0.1724,0.5124,0.5107,0.8326,0.8274,0.1641,0.8142,0.1749,0.1602,0.493,0.8171,0.498,0.8365,0.1624,0.181,0.1734,0.49,0.1676,0.1826,0.5008,0.504,0.4831,0.15912052887153838,0.3347382868131058,0.5067203253537215,0.3900414132414991,0.7794639507658725,0.1658002448040744,0.23511111904304438,0.23475954743872895,0.44019576790550785,0.3069469239229683,0.385167307906807,0.4299250307999636,0.6610117661274024,0.0038538251576551996,0.3746151859670279,0.22855154871484934,0.13567672418807591,0.21682444781896404,0.3893446184852563,0.25943663201109,0.5189019127922099,0.46239112401411264,0.12108105393222049,0.6492194279339575,0.6358791156331414,0.7559861960201346,0.2783276415520521,0.7448652960245269,0.542162097596003,0.06857303345821542,7
0.8333,0.5,0.8333,0.1666,0.1667,0.5,0.1667,0.1665,0.1666,0.5003,0.4999,0.8331,0.833,0.1667,0.8331,0.1664,0.1664,0.5,0.8336,0.5,0.8333,0.1666,0.1667,0.1666,0.5001,0.1669,0.1668,0.5,0.5001,0.5002,0.13762865882595077,0.1349032273169345,0.7339516347495655,0.14058519091251465,0.10321035487853913,0.1483024667403311,0.1452101584752411,0.395125808324011,0.10978048439449317,0.6121557978757716,0.3292927028440634,0.15995343247392846,0.8091963746187358,0.006563292890357841,0.22760619831174234,0.20092288296969285,0.4377128175112956,0.4153639291817544,0.554079660224264,0.46411925317420694,0.4572658741107458,0.206433359031222,0.9302730019690282,0.7991425542765211,0.8233965124383684,0.7437897736511973,0.3513704841484822,0.4555024142127199,0.7043949015942055,0.1346541056959725,7
0.8158,0.4867,0.8394,0.1761,0.1739,0.5045,0.1833,0.1656,0.1822,0.5234,0.4967,0.8515,0.8444,0.1863,0.8104,0.1876,0.1802,0.5234,0.8577,0.4892,0.8419,0.1485,0.1715,0.1879,0.4844,0.1591,0.1454,0.4846,0.4852,0.4796,0.5993019041698721,0.5127809398324372,0.8667933042365374,0.37255384629664956,0.07842478636740802,0.28574576769831916,0.20816481367472184,0.891409663303027,0.5015116448318838,0.37278530697096046,0.8387950504640904,0.628688568249896,0.4803855532047283,0.46200915029823375,0.028909338951603414,0.2710492933385736,0.511009087437283,0.82040567143956,0.4504600035593395,0.20621399800481113,0.5982033528497457,0.17110570915514678,0.6171114582156595,0.6632986743361782,0.6971241519345381,0.08517819485333403,0.30069688413141166,0.08809079174012081,0.45808339780338503,0.21229633136127393,7
0.9094,0.559,0.8278,0.2037,0.1964,0.5034,0.155,0.1916,0.1751,0.4644,0.4794,0.8527,0.8527,0.1225,0.85,0.2237,0.2232,0.5232,0.7679,0.4884,0.7708,0.099,0.1293,0.1601,0.5395,0.1863,0.1336,0.5297,0.501,0.5011,0.6465030633140785,0.2993020287228847,0.6694722454088159,0.6743600277824777,0.05335217962319461,0.819725142070531,0.7871561234523664,0.10986988240406081,0.6885128146506837,0.548671258988577,0.7346188383138312,0.9251119976407248,0.47667943474410734,0.14042498191685726,0.8142898786699112,0.7108389274033052,0.19973324144453194,0.28045036313363775,0.7254665813922448,0.47407786671239177,0.8768969385301963,0.7449078008435398,0.24997112918519668,0.3141684390765329,0.5701593166282994,0.12324864923484347,0.8444920915094175,0.1369193115322877,0.7505447408279683,0.871776716763057,7
0.8197,0.4966,0.8242,0.1797,0.1657,0.4969,0.1653,0.1655,0.1776,0.5126,0.5173,0.8279,0.8502,0.1934,0.8616,0.1794,0.1417,0.52,0.8527,0.4722,0.8234,0.1564,0.1805,0.173,0.4875,0.1486,0.1476,0.4767,0.5167,0.525,0.06951268283386591,0.5945095444307226,0.29616260199598077,0.12534911877206245,0.12592584725165035,0.1215106837708384,0.013981292322698957,0.6246008176574916,0.0895117106167761,0.06977465988308895,0.7932481852118121,0.12348476747602566,0.46538049168674234,0.08135419116272824,0.7378698278233488,0.549052143655896,0.7147329552563035,0.2954261058020694,0.23923458629446087,0.6670971864584347,0.2104697096152589,0.4967479439631715,0.16538436955364935,0.489958946398391,0.4982107850815703,0.8954187597364736,0.7503365349093644,0.269909749555946,0.7017673756088868,0.7994370175098754,7
0.829,0.5038,0.8403,0.1619,0.1678,0.4991,0.174,0.1723,0.1592,0.4954,0.5053,0.8345,0.8337,0.1714,0.8374,0.1736,0.164,0.4931,0.8363,0.4931,0.8343,0.1722,0.1651,0.1682,0.495,0.1614,0.1683,0.5056,0.5077,0.4928,0.4343622793849645,0.9463299961538478,0.46391145141712853,0.046501857917207956,0.8913089783308703,0.5788341220298542,0.8324237168243671,0.012285538305859323,0.4968802439098031,0.5937413488223852,0.5413772441584497,0.28053113880381264,0.34439122552809265,0.9771749230807484,0.5751276984108582,0.9569838539197638,0.6825276442295857,0.5833648978526602,0.5764677009851379,0.37086030086150173,0.34455149642911487,0.2012141712409636,0.8950495943011811,0.7635535316574781,0.39796226360079645,0.8028767426772154,0.4646207197493246,0.5550078161530803,0.23101996711208786,0.830712402486958,7
0.8482,0.5004,0.828,0.163,0.1694,0.4946,0.1541,0.1796,0.174,0.5039,0.5079,0.8505,0.8218,0.1781,0.8447,0.1611,0.1687,0.4985,0.8225,0.4976,0.821,0.182,0.1556,0.1714,0.5025,0.1835,0.1771,0.495,0.4956,0.4841,0.579541433424646,0.4229715692963235,0.8134600998471787,0.3994382435070778,0.428268615384388,0.3551703768826675,0.15556192194533847,0.9563440420080542,0.4599752627230821,0.20507208067456573,0.4831265724860796,0.22341423706976038,0.8548754931171653,0.3533953209826043,0.8896271298627944,0.6748199963147022,0.14647053773723037,0.9243023172045508,0.18348060204750605,0.642688805671623,0.25479333981395463,0.6756041749152871,0.5864623317963605,0.22938054438954222,0.2999772196485584,0.4745862719643631,0.7631339668626591,0.3260725111956528,0.45116776930273655,0.27749781206168034,7
0.7729,0.4745,0.894,0.106,0.1231,0.5184,0.1479,0.1243,0.227,0.4384,0.5132,0.8237,0.8125,0.1256,0.7879,0.1539,0.2007,0.4957,0.8707,0.551,0.7893,0.2178,0.1776,0.156,0.5018,0.2192,0.1521,0.4453,0.562,0.4486,0.42079610071629925,0.7512806827557658,0.22920049361356576,0.44354350004524534,0.7227094982598892,0.27135449484190277,0.2552554728039603,0.49630801742204844,0.5567477000573698,0.4212534742760792,0.6589101957265934,0.7787867774049482,0.2234326704224352,0.8024343365750884,0.898409663096579,0.6481943433071898,0.36293418865823734,0.3765410830468483,0.40657491421597197,0.15472608126265108,0.8151996354242156,0.6791182436681928,0.333660161530048,0.27851070646257703,0.48226412620991255,0.44228109084782014,0.9174524630743098,0.7708960817775572,0.6939311586765678,0.8991396640165137,7
0.8284,0.5028,0.8309,0.164,0.1686,0.5049,0.1647,0.1718,0.1682,0.5014,0.5004,0.8272,0.829,0.1689,0.8358,0.1616,0.1684,0.4997,0.8343,0.4987,0.8298,0.1648,0.1726,0.1627,0.5046,0.1671,0.1613,0.5039,0.4939,0.5043,0.024819585713533487,0.9429851976724558,0.6680241153690856,0.01348819397476897,0.05774384148664691,0.5101363269844279,0.8554885118338582,0.46297547530768857,0.8216557639715295,0.38602673874194093,0.15629140808167885,0.8679777042824697,0.07749281576936073,0.6514741541952361,0.4247963953965995,0.5832009398869312,0.9209339870362632,0.14536212920465608,0.9596243941414703,0.26191342828343295,0.7453537395960691,0.38276959822456547,0.8055277616732138,0.46023043160617183,0.4781447128555961,0.6145782868157245,0.6924717314266225,0.247156086835519,0.6223973383903177,0.5996548868800349,7
0.8215,0.5306,0.8499,0.1563,0.1758,0.5356,0.1426,0.1451,0.1513,0.5234,0.4815,0.8148,0.8417,0.1729,0.8274,0.1704,0.1324,0.4638,0.7988,0.4675,0.8531,0.2017,0.1392,0.1583,0.4645,0.1618,0.1785,0.5091,0.5294,0.5038,0.5717973613809255,0.17114871312765956,0.5797730566305823,0.7965336474893484,0.7875603595043489,0.8196202531296575,0.24103711938335837,0.4681144844514118,0.20572967622446903,0.073450159710438,0.9028001881586382,0.1685735012159565,0.34760340870484174,0.41392383195434157,0.38286871715449267,0.33858628038199656,0.942996417965639,0.4807007461761338,0.6581141819825748,0.517681346088433,0.5932450534634238,0.4293108373165626,0.24486919542525581,0.6565749383081366,0.7689749152723314,0.5348982583804262,0.7265594099972322,0.547816894878439,0.5364782690779629,0.2596029642126667,7
0.825,0.4977,0.8326,0.1636,0.158,0.5024,0.1665,0.1706,0.1641,0.492,0.4956,0.8273,0.8326,0.1602,0.8255,0.1671,0.1599,0.4926,0.8262,0.5038,0.8391,0.1725,0.1681,0.1692,0.5047,0.1653,0.1668,0.504,0.5025,0.502,0.731836879075322,0.810644141786111,0.15962930897255467,0.36864565169399943,0.3188239885289271,0.2921963401881096,0.7494955260362135,0.12785229100634266,0.741223121103362,0.8030272180566655,0.7493682456143023,0.8798655040664407,0.3489100057637402,0.8211368634704022,0.5345898438567731,0.8087892578639884,0.6918902249581813,0.2119319505193942,0.3477150680654184,0.02125913571063138,0.38563393974881266,0.40441655520795444,0.3600436884127405,0.19156159250236268,0.39976449985030915,0.4452910640927268,0.20780901732057327,0.5644850189983515,0.6520227954204859,0.9342453437602269,7
0.8626,0.5071,0.7761,0.1278,0.2049,0.4838,0.2383,0.1415,0.2005,0.4231,0.4599,0.9035,0.7685,0.1918,0.7389,0.1885,0.157,0.5799,0.8984,0.5546,0.8011,0.2005,0.0976,0.1646,0.4779,0.1606,0.1215,0.4424,0.504,0.5307,0.126719933020368,0.9750383997784009,0.4704293737768459,0.1446595686664368,0.04966037607925544,0.2389020753858917,0.8172241615557109,0.7080242890161257,0.2064724147378676,0.7562384301363866,0.4172561908278324,0.18118154022614963,0.7935758239671928,0.6687415935273926,0.8595907884809996,0.3135342568715753,0.22888481242333344,0.5059508476919822,0.6690648342956319,0.2660066443855571,0.6714563061213761,0.48697403413594065,0.6406735813875714,0.36529752091538154,0.7171778237144584,0.3064071456327025,0.31875337163791745,0.4000840727360305,0.23456745689369868,0.4842118960821827,7
0.8364,0.522,0.8361,0.1496,0.1736,0.4911,0.188,0.1487,0.1646,0.5085,0.5228,0.8344,0.8275,0.1801,0.8473,0.1868,0.1774,0.4819,0.8573,0.521,0.8302,0.1744,0.1829,0.187,0.5109,0.1467,0.1456,0.4935,0.4979,0.4908,0.6727714527061569,0.5118849338431193,0.24444564513524292,0.6816592074085849,0.19470856856235264,0.548215409416989,0.692174687685467,0.8154215171493879,0.4795572971841663,0.5583908447050969,0.5778624190121064,0.7306338760919707,0.4150894491572773,0.291742460542017,0.7442597534477948,0.7701832462413525,0.8070082999961665,0.6211924209890393,0.6967674903461363,0.28500815457248835,0.45643574622448674,0.14808949544814293,0.41149137187208523,0.7219003811872308,0.15114431154823169,0.39938795102023805,0.21488174712880023,0.5630572063384757,0.9427218660080221,0.5853427533811271,7
0.8727,0.5416,0.8175,0.1979,0.1182,0.5712,0.1259,0.1124,0.1481,0.5573,0.5155,0.8627,0.8836,0.1487,0.9058,0.2436,0.1722,0.5393,0.8892,0.5145,0.775,0.1914,0.1597,0.2226,0.4541,0.0896,0.116,0.4481,0.4817,0.4539,0.22518382195720943,0.80087433087457,0.329744989408124,0.7224641515602602,0.615803539469997,0.3506897299549072,0.467553279480152,0.9667509250396548,0.963661930448045,0.69488244655975,0.040032944844053175,0.8134340389437895,0.7433487608013023,0.7130135064923129,0.29044623047322926,0.33503748420101254,0.4079888511343795,0.3726685278397776,0.11510663108562039,0.4470177417999955,0.8291917916482466,0.9350827047144369,0.5421967687039155,0.5957493414011928,0.30866523102991283,0.45714303946696627,0.3711385955769045,0.48475034184247145,0.07184845899668803,0.6284681210510655,7
0.8205,0.5069,0.8066,0.1655,0.1555,0.4616,0.1802,0.1668,0.1881,0.5292,0.4649,0.8499,0.8302,0.1957,0.8035,0.1929,0.1612,0.4684,0.8304,0.5293,0.8002,0.1573,0.1341,0.1284,0.5253,0.1706,0.1722,0.531,0.4678,0.5345,0.6044112756152907,0.9907073969756155,0.8187830668820621,0.8075519005731536,0.6934173008732193,0.4299989254617076,0.2700516620763834,0.4144598523876686,0.1567540189771569,0.21430964131270702,0.11392234928622258,0.7767343519615144,0.04601377964886855,0.46738914238216533,0.7112723007341506,0.4475315876333369,0.8434949857384039,0.3341383310779623,0.8079496742399661,0.11248735562555175,0.8501232316396455,0.2925411812569738,0.700760946074492,0.4508667671496518,0.8442015361779389,0.25758476066928027,0.43099805435052413,0.5659454167978439,0.6161086823782015,0.40037235371404173,7
0.844,0.5148,0.8466,0.1622,0.1465,0.521,0.1723,0.1756,0.1749,0.4915,0.5066,0.8313,0.8218,0.1666,0.832,0.1583,0.1772,0.5173,0.8375,0.4799,0.8352,0.1722,0.18,0.1584,0.4888,0.1613,0.1523,0.5118,0.48,0.5027,0.5767091889248599,0.0690964302627658,0.647989789385928,0.4451835707929449,0.9712066512147011,0.8716392379925653,0.8826081431745455,0.021677171410147023,0.9581950736216085,0.9278987920247739,0.8540982477674671,0.8264190050511387,0.7826929367649013,0.08030963209850539,0.10599622290535338,0.3335778241908438,0.5487966366606857,0.3754433058520665,0.5086246017107904,0.43284896506814935,0.42970499793785855,0.06396636937062393,0.1267629890251153,0.19099356921127408,0.6761720872514162,0.33008703305868653,0.6423161926598027,0.6107369544638878,0.7655027297098276,0.43234866025510543,7
0.8454,0.4831,0.8212,0.1844,0.1597,0.5097,0.1496,0.1655,0.1501,0.4908,0.4826,0.8398,0.8317,0.1613,0.8305,0.1732,0.158,0.4875,0.8168,0.5056,0.8393,0.1572,0.1672,0.1836,0.499,0.1763,0.1613,0.5019,0.5101,0.5072,0.9139917123296487,0.17808060423474326,0.22723587811206625,0.9147277629100999,0.12328544491517068,0.6258420859114295,0.4641390551456128,0.3899481999685718,0.8571023366099962,0.37380577110071944,0.08708138471969085,0.4095791473895718,0.027349201018003866,0.3155012207255635,0.08747245758497679,0.37271294655076775,0.37491222504108,0.8578728506408426,0.21761836682360633,0.8635029626872192,0.6904134807800844,0.9462228766106101,0.7953228266452121,0.6103254786969233,0.8211678025574388,0.30258873301843126,0.3981617100235252,0.7798984343570246,0.42184558039975256,0.5824524778675721,7
0.8426,0.4804,0.7909,0.165,0.188,0.4866,0.1883,0.1639,0.1255,0.5077,0.5047,0.8163,0.8046,0.2131,0.8415,0.1881,0.1229,0.5223,0.801,0.4984,0.8232,0.156,0.1945,0.1382,0.5425,0.2001,0.1658,0.536,0.5048,0.54,0.29109235551328716,0.5624498802066404,0.873921715000198,0.6536935333175489,0.8761514361204507,0.21471005452977443,0.751555191739342,0.5703034744323268,0.7527559128775552,0.522339614136784,0.30954115662722237,0.24221703145700924,0.5908089647646808,0.7310433204520274,0.363869995875833,0.4441094049953805,0.7200738766298632,0.28357363376679556,0.15086158991403806,0.049714744226202943,0.8226424115557333,0.26284476889958924,0.5584595563751429,0.3061025864681574,0.3530600228012427,0.6377651823985,0.08545851060198807,0.32213049466642824,0.6639391416639426,0.40203354418190945,7
0.833,0.5141,0.8405,0.1713,0.1812,0.5058,0.1592,0.171,0.1569,0.4972,0.506,0.8242,0.8311,0.1587,0.8308,0.1588,0.1726,0.5099,0.8328,0.5062,0.8408,0.1757,0.1756,0.1713,0.507,0.1734,0.1673,0.5087,0.4909,0.5065,0.4322385716974436,0.8742043039700571,0.17858269433775475,0.550370253570849,0.5485350915768514,0.8444695645980625,0.28807065007635324,0.8817685718908013,0.3188850206917013,0.944358671460591,0.4349116409573275,0.7488336422284237,0.9647748648934613,0.7504361859277565,0.608485030273273,0.2749422598586882,0.47384983376400824,0.8541092335302485,0.768491983614219,0.3419765457854827,0.8107731131410342,0.6274070189052131,0.974303716137729,0.5720576451537677,0.798648755821511,0.3578844062840866,0.2510902196011958,0.532063525406021,0.5596255467959421,0.5526898257820461,7
0.8507,0.5051,0.8464,0.2191,0.2029,0.5239,0.2169,0.2132,0.1451,0.5452,0.5484,0.8437,0.8866,0.126,0.8712,0.1344,0.1541,0.501,0.8235,0.5021,0.7823,0.1114,0.1948,0.1379,0.4721,0.1918,0.1988,0.5044,0.5398,0.4813,0.5348242442416283,0.599220638844757,0.18316095431433266,0.7191703928532223,0.924757639136132,0.9703254829901248,0.6030600839922027,0.9431439412223589,0.05582758085139061,0.8986004834789053,0.8000353445089586,0.31352502008637173,0.9120854511706226,0.6425806110125812,0.705289053759456,0.3619794197093986,0.4007296978681871,0.5019995155552376,0.3314625524939674,0.4150102594962402,0.5490608857559848,0.018052714772913526,0.562933678436875,0.6117981691700353,0.342629571939326,0.6558083590668066,0.3807718011375508,0.22460647195216527,0.6903188252010988,0.5839536960510754,7
0.8873,0.5191,0.8813,0.2101,0.1945,0.5587,0.2018,0.1598,0.1139,0.4866,0.5157,0.7673,0.8467,0.1539,0.83,0.1066,0.1083,0.5205,0.8014,0.4522,0.8841,0.1054,0.1948,0.2114,0.5549,0.1887,0.1049,0.4914,0.5518,0.4876,0.22819943721107405,0.9554962874734101,0.1460832516041758,0.3197430892088762,0.6501034253031611,0.0023186985903543844,0.17160875670708498,0.49307785411478244,0.6400205738109765,0.48702961613971796,0.162868610295287,0.14451415854058614,0.4032215871870609,0.3848590424842969,0.9482671136367947,0.4840021114783015,0.650419413724624,0.344465648704289,0.5883340231245582,0.24984822657908903,0.42233956602038397,0.2273352243523438,0.48500528790456104,0.1043703359720793,0.9148991805974046,0.6577666444140843,0.4379745481075469,0.6611001002852704,0.3707557429504403,0.6372715946391713,7
0.8382,0.5335,0.844,0.1474,0.1794,0.4951,0.1436,0.1073,0.1336,0.5684,0.4714,0.8124,0.8998,0.1118,0.7992,0.1496,0.1617,0.4869,0.8022,0.4517,0.841,0.121,0.0981,0.2024,0.5364,0.1475,0.2194,0.453,0.5554,0.525,0.5986134570246432,0.6886051787937012,0.41902814600160554,0.3377426718143609,0.5447794662268229,0.009559844120047734,0.777729385690052,0.2824941980306065,0.3491833589426965,0.14747421330167665,0.5220697262923761,0.49303699459018824,0.24512659455918107,0.7655444758523684,0.4435851796703689,0.7583259460895175,0.8924358497711407,0.5759323795613344,0.7358236545407504,0.10216837704478751,0.3742811626738866,0.6469541943853154,0.7373553382641965,0.032597371734395426,0.48418922886503996,0.37975815806181,0.3657461666739243,0.08972823980700795,0.5608870943624802,0.28947903762621263,7
0.8404,0.4814,0.8442,0.153,0.1681,0.5021,0.1485,0.1582,0.184,0.5107,0.492,0.8531,0.8156,0.173,0.8459,0.1811,0.1727,0.5099,0.8228,0.5117,0.8408,0.1697,0.157,0.1738,0.4814,0.1668,0.1732,0.4933,0.5041,0.4816,0.7852228372637421,0.3478892640398409,0.13585113112929026,0.9797891118669861,0.14494949727988238,0.8265323780727646,0.35816756481917766,0.8295628937065583,0.10344377962233342,0.820887970310304,0.6370442441980604,0.1857845658660383,0.14511515438515854,0.9192900230213855,0.9233507301111216,0.8830076526540689,0.1750257061402545,0.9373647461894408,0.8716981132648733,0.3906461392157675,0.5931474108741214,0.3388888151033952,0.7400490033517051,0.2838175116304309,0.9554478980261661,0.6077663070595826,0.867476151291104,0.7217437581792558,0.23331154834742152,0.5784558822082106,7
0.811,0.4988,0.8776,0.1716,0.2246,0.4829,0.2195,0.1777,0.1627,0.4572,0.544,0.8731,0.8182,0.1426,0.8029,0.1451,0.1115,0.5478,0.8247,0.4565,0.8578,0.1229,0.2179,0.0999,0.5072,0.1856,0.1454,0.4586,0.5538,0.5124,0.3618830335619039,0.8856940689712425,0.413974267370524,0.910006917341562,0.47809224341390977,0.009284290124606187,0.4255083082828759,0.45092953479695663,0.1723971939237362,0.9777517629775502,0.6053596015073218,0.699044126035553,0.11730388940389591,0.40819799144290636,0.5729687891975296,0.7212771677311609,0.3244220916124859,0.5297431945930827,0.7899357205897366,0.837699744385388,0.2281264988628568,0.15304603650205947,0.7305882876315192,0.6090730779544029,0.44610824917532643,0.3111004952257627,0.5666809939737518,0.5155315368989016,0.8374518834508192,0.5432128379385874,7
0.8878,0.4069,0.6966,0.2801,0.0797,0.3759,0.244,0.1852,0.0321,0.516,0.5025,0.9513,0.8585,0.0693,0.8682,0.2504,0.297,0.4474,0.8548,0.3739,0.9602,0.0671,0.2093,0.2659,0.4943,0.2999,0.1408,0.5191,0.5983,0.3652,0.4125822462962776,0.933966458566778,0.7966758660827628,0.11793862515995701,0.4359161932343263,0.5016276597047079,0.5440330683003411,0.8406381545101484,0.37186893885286965,0.30315220564307266,0.37533515208230284,0.11434345771817733,0.23734428293847565,0.17362691496272897,0.1996908993754717,0.3889268128677473,0.23548147524267876,0.6994081468259316,0.7652767844977534,0.695877524735607,0.039559900310391645,0.5959695438259234,0.4617183796844317,0.8184805738372019,0.9335793815448665,0.5902679204726493,0.16525733558654823,0.5072656467793699,0.3373485191536092,0.5734390981183521,7
0.8633,0.5285,0.8057,0.183,0.1482,0.4746,0.1676,0.1841,0.1568,0.4869,0.4773,0.8395,0.8402,0.197,0.8609,0.1261,0.1375,0.4697,0.8145,0.52,0.8324,0.1856,0.1948,0.1559,0.4591,0.143,0.1763,0.506,0.4756,0.521,0.0006057931692965424,0.8135355656681539,0.5445237842886079,0.4748508458697791,0.9315677226867265,0.997627571003131,0.17949704529206778,0.6840054117872574,0.715307262016678,0.16847959126499668,0.9982666773247318,0.3856189182086941,0.5100084855217353,0.035300351997778034,0.30074990937062773,0.8141881899755263,0.5454986324401416,0.8694561062632257,0.09636677880529743,0.7922010371599427,0.14298496436859817,0.6183904155729839,0.6290651023123935,0.5328234951465229,0.32743772274685046,0.2674483863607859,0.2660864525788806,0.38554767501779574,0.5471068952293613,0.8162246990617764,7
0.72,0.417,0.8378,0.1918,0.267,0.4721,0.2419,0.16,0.1191,0.6089,0.499,0.8832,0.7834,0.2592,0.8277,0.0577,0.0626,0.4646,0.8159,0.4065,0.9173,0.1803,0.2744,0.203,0.5719,0.0874,0.057,0.4346,0.4806,0.3918,0.5576248133597576,0.2945960943968111,0.6919971303318708,0.0563380168066101,0.34976955241719243,0.03738239484888328,0.690529115933543,0.0015456175186914223,0.9143539883257886,0.4277223100194407,0.4149669708516688,0.4303465476324201,0.1000828319654512,0.5510270725990983,0.01259178476549161,0.7669754883211336,0.8016901319552896,0.44612918805455587,0.28407569758456785,0.27620524469202823,0.4009376646559946,0.4075562739223251,0.32220550389814984,0.8459748070788868,0.5522318621646861,0.44407492816698585,0.6186389761085194,0.5499644143843314,0.7174193667276532,0.8128926924351099,7
0.8544,0.4901,0.8478,0.1442,0.1839,0.4918,0.1674,0.1721,0.1721,0.4899,0.4878,0.8278,0.8361,0.142,0.8199,0.1454,0.1831,0.5099,0.8497,0.5084,0.8104,0.1581,0.1855,0.165,0.4912,0.1498,0.1871,0.4799,0.4931,0.4909,0.4186310746287849,0.7737932541526163,0.07524055995953394,0.7431345080904167,0.4906153028596334,0.4650344227660692,0.2376860459792246,0.01935510480873104,0.7452065965122567,0.14602844277838134,0.6248415808475901,0.8980299229943407,0.69029356200859,0.6895860930749778,0.07053574738486523,0.9332492453743793,0.8249060942508935,0.4868839464904898,0.34732032369447,0.3932644180181423,0.5733888299622553,0.6422323625161862,0.8936061919397074,0.23539940343975474,0.3553203249418214,0.7879985022003339,0.5503049826417059,0.4536797838087529,0.30928754459125385,0.3772443504288187,7
0.8529,0.5586,0.8675,0.233,0.136,0.535,0.197,0.103,0.1772,0.5537,0.4331,0.7945,0.8384,0.182,0.8397,0.2212,0.1495,0.5226,0.8397,0.5458,0.8178,0.2263,0.2161,0.1984,0.5592,0.1899,0.1373,0.5654,0.4789,0.4782,0.6058990960935581,0.22942852210207565,0.4856492683420761,0.0881764866920387,0.3598037293218319,0.0748827430292004,0.5174402986588089,0.13880627189258365,0.3590849029208,0.6508034502619567,0.09558874739082357,0.0017227921459598283,0.11002423388039861,0.4446208109736097,0.07300223853616605,0.7696900690446139,0.7761140390887962,0.25557358777723577,0.6108022445104218,0.3108635415178153,0.8026845843409238,0.3070653765161575,0.4757278372949136,0.3995038855235938,0.28025505801040196,0.36628670687614767,0.04934690981922365,0.6925543339156923,0.32867011447104755,0.23760118136696362,7
0.8443,0.5,0.876,0.1593,0.2039,0.4958,0.1431,0.1697,0.1816,0.4828,0.5075,0.8279,0.7922,0.1293,0.823,0.1839,0.1373,0.5398,0.8216,0.4663,0.8064,0.2028,0.1963,0.1806,0.4621,0.1789,0.1257,0.4772,0.4628,0.5147,0.34105077852095467,0.7489764616040864,0.7053421456809009,0.4909379129606294,0.6352352138700716,0.7637612318149519,0.6921283085586073,0.0376680558062078,0.8533063811142458,0.9478211344288103,0.29254603979475025,0.6547694814857244,0.7090842333316886,0.6665471560661986,0.38241865163813216,0.44783137845679916,0.6184245372924625,0.21049163606615853,0.15608450488476797,0.41767611075877525,0.6087472775745435,0.3234216909270103,0.8278569677258909,0.6109567886842362,0.2876126138787471,0.6925189510257206,0.6487916286160742,0.7337350900067499,0.41272947764827206,0.8356128507728793,7
0.8374,0.497,0.8396,0.1672,0.1711,0.4962,0.1704,0.1683,0.1613,0.5033,0.5033,0.8318,0.8304,0.1613,0.8346,0.1641,0.1633,0.4994,0.8286,0.502,0.8311,0.1641,0.1658,0.1658,0.4992,0.1636,0.1699,0.505,0.5008,0.5028,0.6360900066844326,0.8547827670162184,0.7748998599186167,0.33696539618514953,0.643714104042283,0.23379414896977158,0.15837142766107937,0.07407135834005762,0.8243384265586595,0.06305109607730364,0.9135237288638048,0.727451156265636,0.49411612559011053,0.7715775728241128,0.503687525733747,0.3626360686209325,0.6003367523574058,0.9257916461102983,0.16443804581374985,0.4922999166468845,0.06516960024371753,0.847353834022881,0.14828192836689408,0.48865675180444745,0.6789713528946913,0.569732678261197,0.5057202362957526,0.45821989566831156,0.33127847374770636,0.6205679128944828,7
0.8382,0.4966,0.8391,0.1678,0.1688,0.5008,0.1727,0.1665,0.17,0.4962,0.4947,0.8339,0.8384,0.1611,0.8369,0.1631,0.1606,0.5049,0.8264,0.4987,0.8358,0.1698,0.1708,0.1604,0.4942,0.1636,0.172,0.5062,0.4988,0.4966,0.48223230937594497,0.04026641730696012,0.22954682585827968,0.9912185303685664,0.6597336457413916,0.9401629066717134,0.08404439087274318,0.86356075461333,0.6771525275126873,0.4273338109488466,0.5352244478332574,0.48018823663029775,0.7609322448470864,0.01670319549227184,0.7197487239305405,0.2858903501936577,0.5834501262324366,0.453143673489473,0.8194375883123797,0.4114872987403442,0.7819778379653176,0.9670053300189555,0.3566897719300683,0.291581657935556,0.6321190747858654,0.40142973621138295,0.615527509961624,0.3695762398576586,0.8930515813364048,0.3416629657520983,7
